Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
blog_data,52397,280,Local CQR (Fixed h=1.80),RELU,Bin 1,4,1,90%,0.8911259541984732,0.01811821648677098,1.567653142508677,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=1.80),RELU,Bin 2,3,2,90%,0.8992366412213741,0.010322998729998884,0.5097688869870551,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=1.80),RELU,Bin 3,2,3,90%,0.9047709923664122,0.007054618469188743,0.2567747992314592,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=1.80),RELU,Bin 4,1,4,90%,0.9132633587786259,0.01691490061538957,0.1382481846185424,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=1.80),RELU,Bin 5,0,5,90%,0.9352099236641221,0.024649737335831434,0.08957102195578592,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9084541984732825,0.006352583054320179,0.5082815144358813,0.04659433249919952,19.54339871829814,0.08238808959722518,1.6890306459557796,0.8836832061068701,0.013243779826639277,0.9385496183206106,0.054866412213740424,,1.1948319106802296,0.10535621969052646,0.6931223324498866,0.08783055681979049,0.0006089443359944052,0.00045186866678230923
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Bin 1,4,1,90%,0.8912213740458015,0.02021009486047911,1.5552890474666705,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Bin 2,3,2,90%,0.8974236641221374,0.01019251923147068,0.5046685861050932,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Bin 3,2,3,90%,0.9050572519083969,0.007121415327116506,0.25591778418764105,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Bin 4,1,4,90%,0.9133587786259543,0.016526100512078052,0.13743405502272088,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.00),RELU,Bin 5,0,5,90%,0.9352099236641221,0.02609763351622394,0.08809809939728068,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9075954198473284,0.005651755496300737,0.5039544061585252,0.044955352849978904,19.379224988836544,0.08200153559446335,1.6710378037728657,0.8818702290076337,0.013766938012878968,0.9392175572519085,0.05734732824427478,,1.1948598445376166,0.10532619356539906,0.6939725335553846,0.09070036204840372,0.0006343380339141072,0.0004794374169431155
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 1,4,1,90%,0.8897900763358779,0.021094045908710547,1.5393850451939808,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 2,3,2,90%,0.8945610687022901,0.011713733617880863,0.5003954143832707,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 3,2,3,90%,0.9048664122137404,0.006621889913319662,0.25535722540402195,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 4,1,4,90%,0.9132633587786259,0.015366447291041233,0.13715804736037845,,,,,,,,,2096.0,,,,,,
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 5,0,5,90%,0.9354961832061068,0.026760801970682712,0.08747629845097435,,,,,,,,,2096.0,,,,,,
rf1,4017,64,Global CQR,RELU,Overall,,,90%,0.9019900497512439,0.010238365983709797,0.5123950600624084,0.02740935508065836,17.417352338575277,0.5152224898338318,0.18811772763729095,0.8645962732919255,0.014379921618372926,0.9390295031055901,0.07443322981366456,,0.5684359550476075,0.0264670006056754,0.6261679649353027,0.028169446715084905,0.001020590267061455,0.0007541518423182304
rf1,4017,64,Global CQR,RELU,Bin 1,1,1,90%,0.8683229813664596,0.018592086393907768,0.5764375329017639,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 2,0,2,90%,0.8944099378881987,0.019641476150114166,0.5111372709274292,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 3,2,3,90%,0.9112499999999999,0.031224989991991983,0.45506250858306885,,,,,,,,,160.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 4,4,4,90%,0.9155279503105591,0.01867490233338249,0.5573404192924499,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 5,3,5,90%,0.9204968944099378,0.0350037336735537,0.4616415202617645,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Overall,,,90%,0.9077114427860696,0.004265280646637372,0.43830330156216124,0.016887575897549422,14.899760805957465,0.41712554916739464,0.2165306907569487,0.847694099378882,0.018756864155127714,0.9503105590062113,0.1026164596273292,,0.46705286918087535,0.016416994320103493,0.8377891855994806,0.01490655972004656,0.0014766225984722805,0.0006601760365956804
rf1,4017,64,Local CQR (Silverman),RELU,Bin 1,2,1,90%,0.865,0.038037810136757354,0.3852616921253502,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 2,4,2,90%,0.9080745341614908,0.012668371462342296,0.46305202231829207,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 3,0,3,90%,0.9080745341614908,0.04485831077085165,0.4432107236375165,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.924223602484472,0.024023701373681643,0.3691255636582649,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.9329192546583851,0.012668371462342346,0.5305370550810922,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Overall,,,90%,0.908955223880597,0.0043372128791449565,0.44238122107451827,0.017649584307608938,15.038204649172858,0.4206866294145584,0.21600461105726346,0.8514518633540373,0.015337429804852821,0.9503105590062113,0.09885869565217391,,0.4709790172249969,0.017091190454253637,0.8301432280675959,0.015654749406190212,0.0013966438891246473,0.0005752639277882691
rf1,4017,64,Local CQR (Scott),RELU,Bin 1,2,1,90%,0.8699999999999999,0.03363406011768428,0.3895831754244864,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.9080745341614908,0.045878721273588545,0.4458310579962057,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.9093167701863354,0.016005091585993926,0.4682941098483453,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 4,3,4,90%,0.924223602484472,0.024023701373681643,0.37195146870307666,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.9329192546583851,0.013832954938708154,0.5359183552287379,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Overall,,,90%,0.8756218905472636,0.007787301414178403,0.39884231314581975,0.012959169995337902,13.558617376213409,0.3742905080318451,0.21900840643563163,0.8393478260869566,0.020334125144299955,0.9105590062111801,0.07121118012422359,,0.43810935550105173,0.015338668014889653,0.9054698259028049,0.014934557402799486,0.0015447147100806295,0.0009244752776949033
rf1,4017,64,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.8583850931677018,0.02129991080681024,0.42197776112518054,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 2,2,2,90%,0.8600000000000001,0.03391164991562633,0.3481540465774942,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 3,3,3,90%,0.8832298136645964,0.025579205319222344,0.3359010349218704,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 4,0,4,90%,0.884472049689441,0.03697608960530984,0.41979332954293086,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.8919254658385094,0.01337929144629693,0.46807055960778243,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9124378109452737,0.006467661691542305,0.48095255443891183,0.023390713992522027,16.34961850816746,0.463046246021986,0.20855112022384734,0.8603571428571428,0.014431607181115406,0.946583850931677,0.08622670807453417,,0.5135748280054746,0.023260978289102067,0.7271930711869402,0.01918921837319423,0.0013437472271517299,0.0005611070248204439
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 1,2,1,90%,0.8825,0.03245188746436791,0.43205224202945824,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 2,0,2,90%,0.9105590062111801,0.04419986801157067,0.4739894345610963,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 3,4,3,90%,0.9130434782608695,0.020412020776590035,0.5032141877442414,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 4,1,4,90%,0.9279503105590061,0.024087850223186724,0.5876434712722804,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 5,3,5,90%,0.9279503105590063,0.02376537449653291,0.40755970793897695,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9106965174129353,0.012669484157459544,0.49674884199873726,0.021737527664693564,16.8871499499896,0.48369018007069825,0.20345449691842718,0.8667391304347826,0.021440318253862216,0.9440993788819876,0.07736024844720497,,0.5329650975541391,0.02323949133110301,0.6846218360020717,0.026618982769282654,0.0011596837506269047,0.00042192752133404435
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 1,2,1,90%,0.8949999999999999,0.02806243040080457,0.44987331724725665,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 2,4,2,90%,0.9055900621118012,0.016386218581705476,0.5151906829026546,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 3,0,3,90%,0.9105590062111801,0.043849348061423085,0.48641249314644697,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 4,1,4,90%,0.9118012422360249,0.03456006892731319,0.6071396842784023,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 5,3,5,90%,0.9304347826086957,0.019797984410570464,0.424836880091277,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9116915422885572,0.012437810945273627,0.5042503510745455,0.022201277870677424,17.142361763344013,0.49654951952397824,0.19845687720088198,0.8780900621118013,0.024512550431567904,0.9453416149068323,0.06725155279503103,,0.5460176328002517,0.024413825230585877,0.663156244405459,0.03580698873826146,0.0010971247371822067,0.0006956400772747079
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 1,2,1,90%,0.89875,0.018708286933869684,0.45632151036057617,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 2,4,2,90%,0.9055900621118014,0.012043925111593336,0.5196411143271079,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 3,0,3,90%,0.9105590062111801,0.03880869404177218,0.4977403800425507,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 4,1,4,90%,0.9130434782608695,0.040824041553180083,0.6088287646448389,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 5,3,5,90%,0.9304347826086957,0.024023701373681646,0.4384222913348341,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9069651741293534,0.012094771921535548,0.5065711042236778,0.02408623625103832,17.220651731234636,0.5055203950032592,0.19369486654672438,0.8756055900621117,0.0219712760217586,0.9316770186335404,0.05607142857142853,,0.5535255466416404,0.026342215988353457,0.6517786281006089,0.03105334644344638,0.0007251490707341526,0.0004939000777895655
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 1,2,1,90%,0.9012500000000001,0.02106537443294089,0.45794721146579825,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 2,4,2,90%,0.901863354037267,0.013263451244759378,0.5234835967514085,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 3,0,3,90%,0.9043478260869566,0.03392919325154697,0.5056958427363486,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 4,1,4,90%,0.9093167701863354,0.03392919325154697,0.5998579093526979,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 5,3,5,90%,0.9180124223602484,0.016386218581705487,0.44556894905587524,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9044776119402986,0.01143737704733596,0.5074425506632572,0.02475874442215387,17.249990512722217,0.5087011963129043,0.19165149532883458,0.8743788819875776,0.022005905264666923,0.9328649068322982,0.05848602484472047,,0.5578442708491834,0.02619422875725245,0.6445483922492905,0.030389306420423038,0.0006837374860151996,0.000524482483519992
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 1,1,1,90%,0.8944099378881987,0.03310040396142663,0.591833175589209,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 2,0,2,90%,0.901863354037267,0.027045392617487264,0.5107937026398707,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 3,4,3,90%,0.9055900621118012,0.012043925111593334,0.5259759697854889,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 4,2,4,90%,0.9100000000000001,0.026398390102428608,0.458895697738044,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 5,3,5,90%,0.9105590062111801,0.02173025550874024,0.44941267431569026,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9042288557213931,0.011180201519524478,0.508263857560742,0.02468021232852171,17.277811923705237,0.508974750712514,0.19060898913454827,0.8756211180124224,0.019643931181203063,0.934114906832298,0.05849378881987575,,0.5609894867096819,0.025760640681833303,0.6413882724056835,0.030080303433089598,0.0006845685568650895,0.0004349148689923039
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 1,1,1,90%,0.8881987577639752,0.027498066610159806,0.5876230994042773,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 2,0,2,90%,0.9031055900621119,0.027385599608756035,0.5128907578725437,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 3,4,3,90%,0.9055900621118012,0.012043925111593334,0.5291888020423628,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 4,3,4,90%,0.9105590062111801,0.02173025550874024,0.4520619281307326,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 5,2,5,90%,0.91375,0.028613807855648998,0.4592502681212499,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9069651741293534,0.010238365983709783,0.5086252265354961,0.024859752385202983,17.28999081416388,0.5092439830303193,0.18947984223875497,0.8782608695652174,0.016941840617373728,0.9352639751552795,0.057003105590062095,,0.5622588887819975,0.025571701451498736,0.6397974657917738,0.029555715388548873,0.0006450639081246859,0.00028585517366368137
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 1,1,1,90%,0.8869565217391304,0.02402370137368162,0.5845189825255679,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 2,0,2,90%,0.9043478260869566,0.02563946265906869,0.5135492694697209,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 3,3,3,90%,0.9118012422360249,0.016850509274845375,0.45437596141135106,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 4,4,4,90%,0.9130434782608695,0.014163669877007904,0.5312252648359871,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 5,2,5,90%,0.91875,0.02561737691489901,0.4591493508592248,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9062189054726367,0.009875339921034423,0.5091335692299317,0.025008842747751985,17.307185183031,0.5105097681283951,0.1886146185679854,0.8782608695652174,0.01337929144629693,0.9341226708074533,0.05586180124223601,,0.5628356140357124,0.025135908486242718,0.6396925943776177,0.028548393019307467,0.0006304818607499704,0.0003969712703733771
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 1,1,1,90%,0.8869565217391304,0.02165912518529528,0.5822682628951827,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 2,0,2,90%,0.9006211180124224,0.022566338042962666,0.5140280535618156,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 3,4,3,90%,0.9118012422360249,0.01326345124475937,0.5343880575589882,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 4,3,4,90%,0.9130434782608695,0.02041202077659003,0.4561634407257256,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 5,2,5,90%,0.91875,0.02738612787525829,0.4585055717965588,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9069651741293532,0.009582766310576245,0.5096137208122742,0.02517109027684711,17.323343705507277,0.5116896763443947,0.18802064087502907,0.8770186335403727,0.014906832298136635,0.9366071428571427,0.05958850931677016,,0.563461581885407,0.025174692962597018,0.6384512625819193,0.028152532564413028,0.0006978019149531261,0.00046053614011762556
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 1,1,1,90%,0.8857142857142858,0.02376537449653289,0.580574878643018,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 2,0,2,90%,0.9031055900621118,0.02310692576116555,0.5139534080227525,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 3,4,3,90%,0.9118012422360249,0.012043925111593334,0.538049949969379,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 4,3,4,90%,0.9155279503105589,0.023106925761165555,0.4577600959688425,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 5,2,5,90%,0.91875,0.027669929526473305,0.4574059998989105,,,,,,,,,160.0,,,,,,
rf2,7679,576,Global CQR,RELU,Overall,,,90%,0.9050097592713078,0.002536576277113574,0.3049288809299469,0.0134788843257363,18.13703526178985,0.24987681806087494,0.21218160092830657,0.8609480096450779,0.016094972958230983,0.9472460763991709,0.0862980667540928,,0.48858346939086916,0.07119285474430845,0.47438623309135436,0.07666705124883956,0.0011470165708205777,0.0006526052155488905
rf2,7679,576,Global CQR,RELU,Bin 1,4,1,90%,0.8655844155844156,0.018320436337228404,0.4267387747764587,,,,,,,,,308.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 2,3,2,90%,0.9029315960912051,0.015054358316991985,0.2513254642486572,,,,,,,,,307.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 3,2,3,90%,0.9068403908794789,0.029754233867541963,0.23903146386146545,,,,,,,,,307.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 4,0,4,90%,0.9240259740259742,0.03548331452549155,0.3277680933475494,,,,,,,,,308.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 5,1,5,90%,0.9257328990228013,0.023434665470495056,0.2793095052242279,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Overall,,,90%,0.7960962914769031,0.009388759405359756,0.2203937418681555,0.01830988510662372,13.104680227488299,0.17048606276512146,0.21860223585671804,0.6902597402597404,0.02893802591578854,0.8751744997673336,0.18491475950759337,,0.2695822942929206,0.01690102524038854,0.9102046308387344,0.022131077461527468,0.01580467862802596,0.0032202018897798043
rf2,7679,576,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.6902597402597404,0.02893802591578854,0.2533100747639351,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 2,3,2,90%,0.7537459283387622,0.011580709338521945,0.17170370792901454,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.8136807817589577,0.026494722355260934,0.17891965730099085,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 4,1,4,90%,0.8586319218241043,0.036540204983401055,0.23238878164781904,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 5,0,5,90%,0.8642857142857142,0.013987441057492214,0.2653926919888664,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Overall,,,90%,0.7985686402081977,0.010600084244328572,0.22196866227632003,0.01905469851222208,13.19833542240561,0.17249600149877417,0.21888859253792686,0.6902597402597404,0.02893802591578854,0.8769575701171792,0.18669782985743896,,0.2713193997466248,0.017277174624072432,0.9083282030175421,0.022075209801516844,0.01530279294598707,0.003380416653099139
rf2,7679,576,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.6902597402597404,0.02893802591578854,0.25331008498187424,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.758957654723127,0.012187809077439552,0.17407777447588227,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.8169381107491857,0.024669832219884686,0.18071124695230834,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 4,1,4,90%,0.8625407166123779,0.03480315410864644,0.2334216877596221,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 5,0,5,90%,0.8642857142857142,0.01569226749817478,0.26807025981697435,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Overall,,,90%,0.767729342875732,0.011299046634270624,0.20140030458165475,0.014893468339553316,11.97527231271326,0.14659484028816222,0.2152011248679151,0.6896103896103896,0.02922799333747245,0.8431046152544525,0.15349422564406281,,0.2517994350268856,0.014417639479328788,0.9428174709378991,0.016941395901655297,0.021258759427200024,0.004309202764092902
rf2,7679,576,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.6896103896103896,0.02922799333747245,0.25330298761126363,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 2,3,2,90%,0.7257328990228012,0.022226348025057966,0.16125568627113912,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 3,2,3,90%,0.7726384364820846,0.03330768216590025,0.15672711073879347,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 4,0,4,90%,0.824025974025974,0.018412268673711443,0.2323847377508761,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.8267100977198698,0.03872798422853904,0.2030610099296905,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.8218607677293429,0.008426948527621155,0.2364893775175924,0.018362476698316192,14.063292674460508,0.18370068594813346,0.22320504017998707,0.701948051948052,0.025925278932048233,0.9024281907018062,0.2004801387537544,,0.2874862196270058,0.016180420391011096,0.8725937956877561,0.04033495937640755,0.01135150041368565,0.0026502894568148474
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 1,4,1,90%,0.701948051948052,0.025925278932048233,0.25801016155274736,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 2,3,2,90%,0.7947882736156352,0.014272900521307268,0.19066644937910365,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 3,2,3,90%,0.8429967426710098,0.014183414369431435,0.19871221329255556,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 4,0,4,90%,0.8837662337662338,0.010943051653475781,0.2891436929140675,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 5,1,5,90%,0.8859934853420196,0.03946614001527283,0.24567275774775638,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.8394274560832791,0.007735517994900111,0.24329896289567823,0.01785732815201793,14.46904229115781,0.19578968212008477,0.21852437710290434,0.7136363636363636,0.0215756463971898,0.906965184652481,0.1933288210161174,,0.2969181293943148,0.018720856249198302,0.8666109538466422,0.041530448554135756,0.008577521548089632,0.0017873170861631635
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 1,4,1,90%,0.7136363636363636,0.0215756463971898,0.2636631471100805,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 2,3,2,90%,0.8273615635179153,0.009879968005278898,0.2008260439080513,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 3,2,3,90%,0.865798045602606,0.011358694315415401,0.2047475892830502,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 4,0,4,90%,0.8896103896103895,0.01629857194546899,0.295061194259891,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 5,1,5,90%,0.9009771986970684,0.02536537111912934,0.2519619004528925,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.8537410540013013,0.008285104686913021,0.2523976437294131,0.017466247477625978,15.00977964273678,0.2036435306072235,0.22058264908162792,0.7311688311688311,0.015283899085636135,0.9160222513642708,0.1848534201954397,,0.30712139347195033,0.020556793740372344,0.8444982933116826,0.04960126934165854,0.006518203948190114,0.0010051478039875108
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 1,4,1,90%,0.7311688311688311,0.015283899085636135,0.275043601150923,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 2,3,2,90%,0.8560260586319218,0.014033002754747899,0.21707283941145944,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 3,2,3,90%,0.8775244299674266,0.012291832093884783,0.21277627355659362,,,,,,,,,307.0,,,,,,
